"X","id","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","weird1","weird2","missing","missing.num","missing2","sd","duplicate","Z_v17","v17.t","Z_v17.t"
317,317,5,5,4,3,4,2,3,4,4,1,3,4,2,4,1,0.796930798938374,0.520360135811869,0,0,FALSE,0,0,83.8250729623473,1,-0.144877778674055,-0.653234138252831,-0.635378023475426
392,392,4,3,3,5,2,2,1,5,4,3,3,2,4,3,0,-0.484068060104992,0.51939054209286,0,0,FALSE,0,0,103.930053612783,1,-0.144942622305723,-0.655099189212965,-0.637077380205104
23,23,2,5,2,4,4,3,2,4,3,5,4,3,5,2,1,-0.694489301865652,0.51496525131397,0,0,FALSE,0,0,5.31274643901577,1,-0.145238572990699,-0.663655853771575,-0.644873856447353
42,42,3,5,2,4,4,2,3,4,4,2,2,4,3,1,0,-0.411099725445474,0.513827259465191,0,0,FALSE,0,0,10.4070981694079,1,-0.145314678603635,-0.665868141090908,-0.64688960048033
78,78,3,3,3,5,3,1,3,4,4,4,2,4,3,4,1,-0.943947998485383,0.513323828199661,0,0,FALSE,0,0,20.0065923201263,1,-0.145348346634803,-0.666848388908171,-0.647782761450526
211,211,2,1,3,2,2,4,3,1,1,1,3,3,3,3,0,1.61418560677105,0.511056544764109,0,0,FALSE,0,0,55.8044072464879,1,-0.145499976012241,-0.671275039784585,-0.651816141297814
480,480,5,5,5,4,3,5,2,4,2,4,5,1,4,5,0,0.536777655961757,0.509789189345999,0,0,FALSE,0,0,127.284767697915,1,-0.145584733087615,-0.673757992941703,-0.654078504765201
155,155,3,3,1,2,3,5,3,3,3,3,3,4,3,5,1,-1.11377963468091,0.507868313638622,0,0,FALSE,0,0,40.633175424214,1,-0.145713195715216,-0.677533090129117,-0.657518216037304
641,641,1,2,1,3,2,3,3,2,3,2,4,4,2,3,1,-1.70996290368942,0.507224765371887,0,0,FALSE,0,0,170.659113343041,1,-0.145756234367334,-0.67880104942519,-0.658673527719825
11,11,3,3,3,2,2,3,3,3,3,4,3,2,4,4,1,-0.943331128891751,0.505370821751215,0,0,FALSE,0,0,2.2446517632946,1,-0.145880220770004,-0.682462818676027,-0.662009979297797
728,728,1,3,2,2,2,4,3,2,1,3,2,1,2,4,0,-0.0196472810961486,0.502960771243929,0,0,FALSE,0,0,193.992466150304,1,-0.146041397997467,-0.687243101498437,-0.666365573840608
227,227,2,2,1,4,3,3,4,2,2,1,3,3,2,3,0,-1.50653498275079,0.501618392367138,0,0,FALSE,0,0,60.0176256162753,1,-0.146131172425394,-0.689915622937058,-0.668800664027958
86,86,3,2,2,3,3,2,2,3,2,3,4,4,4,4,0,0.0590196360137941,0.50134778716315,0,0,FALSE,0,0,22.2371088720861,1,-0.146149269721025,-0.690455232778501,-0.669292334033259
458,458,3,3,4,3,3,3,4,3,3,2,3,4,3,2,1,-0.378990317122361,0.499268889324926,0,0,FALSE,0,0,121.563916168762,1,-0.146288300413009,-0.694610471998997,-0.673078414887727
729,729,3,1,3,4,2,2,3,2,1,3,2,4,2,2,1,-0.687360089795978,0.491836457176975,0,0,FALSE,0,0,194.177796062054,1,-0.146785360040303,-0.709609021860161,-0.686744468623945
355,355,4,3,2,4,2,2,2,2,3,2,3,3,3,2,0,2.50267032456111,0.491625358396011,0,0,FALSE,0,0,94.1609564218934,1,-0.146799477717976,-0.71003831922761,-0.687135626498985
721,721,2,3,2,3,3,3,3,5,4,4,3,2,3,2,0,-0.41929439636535,0.489111903683464,0,0,FALSE,0,0,191.874801786059,1,-0.146967570320474,-0.715163973799101,-0.691805909390044
262,262,4,3,3,4,3,4,4,2,4,2,1,3,3,3,0,2.87075318661422,0.487083586959027,0,0,FALSE,0,0,69.2061738972363,1,-0.147103218293441,-0.719319534161226,-0.695592282855384
648,648,4,3,4,3,4,3,3,3,3,1,4,1,4,4,1,-1.62237016989589,0.481649904906133,0,0,FALSE,0,0,172.365826143055,1,-0.147466607278673,-0.730537767212069,-0.705813869416576
504,504,1,1,2,2,1,4,2,3,2,3,3,3,3,2,1,1.36767166164893,0.480095179165291,0,0,FALSE,0,0,134.085998318448,1,-0.14757058285247,-0.73377090480936,-0.708759769690281
32,32,4,4,5,4,3,2,2,5,4,3,3,4,4,4,0,-2.10859313617543,0.479741705537397,0,0,FALSE,0,0,7.64206116836936,1,-0.147594222149303,-0.734507433378967,-0.709430863836294
122,122,1,2,2,2,2,3,5,3,2,2,3,3,2,2,0,-0.352318503537946,0.47616657078456,0,0,FALSE,0,0,31.9615153198102,1,-0.147833316851064,-0.741987547341931,-0.716246432029029
305,305,1,2,3,2,2,4,2,3,1,3,3,4,4,3,0,-1.35734084160235,0.475925341484984,0,0,FALSE,0,0,80.8219111298497,1,-0.147849449570927,-0.742494282672059,-0.716708148149298
598,598,5,4,4,4,4,2,4,3,4,4,4,3,5,3,0,-0.185387417660602,0.475332242341925,0,0,FALSE,0,0,158.796157951695,1,-0.147889114331146,-0.743741261891981,-0.717844343660541
510,510,2,2,3,3,4,2,2,3,4,2,1,3,3,2,1,-1.02698910925289,0.470856380822522,0,0,FALSE,0,0,135.606816905378,1,-0.148188447041405,-0.753202155408168,-0.726464715655278
68,68,3,3,4,5,4,2,2,2,3,2,3,2,3,3,1,1.56943764651044,0.470623895151409,0,0,FALSE,0,0,17.4166776206215,1,-0.148203995012612,-0.753696028050583,-0.726914711830412
377,377,4,4,5,4,3,3,3,2,2,3,2,3,1,2,0,-0.659067464265484,0.466661692765647,0,0,FALSE,0,0,99.9610913316766,1,-0.148468975681379,-0.762150710463025,-0.734618266190042
627,627,4,4,4,5,4,2,3,5,4,2,1,2,2,3,0,0.372514151045887,0.466397433922868,0,0,FALSE,0,0,166.714024407264,1,-0.148486648550675,-0.762717145841633,-0.735134378507153
288,288,3,4,4,3,1,3,1,2,1,3,3,4,3,3,0,0.948191723851063,0.464710955319582,0,0,FALSE,0,0,76.2591374456599,1,-0.148599435375943,-0.766339668132332,-0.738435069890227
433,433,2,2,3,1,3,5,4,3,3,3,3,5,3,2,1,1.04684308100758,0.461546013705085,0,0,FALSE,0,0,114.906770618906,1,-0.148811097543589,-0.77317352533967,-0.744661795852778
630,630,1,2,4,1,3,2,2,3,3,3,3,3,3,3,0,0.307043387883663,0.460547251104059,0,0,FALSE,0,0,167.698267108545,1,-0.148877891905964,-0.775339820289929,-0.746635633555274
386,386,2,3,3,3,3,3,2,2,2,3,4,2,4,2,1,1.42566156267361,0.459351120952277,0,0,FALSE,0,0,102.425099945771,1,-0.148957885640936,-0.777940391966612,-0.749005166117249
81,81,3,2,3,2,5,2,4,4,4,4,5,4,3,3,1,0.759019430956966,0.454427766021928,0,0,FALSE,0,0,20.7475670492118,1,-0.14928714541997,-0.78871630864024,-0.758823732424124
450,450,2,3,1,3,1,3,3,3,2,5,3,4,2,3,1,-0.671088177415843,0.45084920840232,0,0,FALSE,0,0,119.552760893936,1,-0.149526469033189,-0.796622344827227,-0.766027383201831
310,310,5,4,4,4,4,2,4,4,3,3,3,1,2,2,0,-0.669946138371567,0.449791704309687,0,0,FALSE,0,0,81.9738969442089,1,-0.149597191857116,-0.798970682691277,-0.768167090822766
622,622,3,4,2,3,2,4,4,2,2,3,4,3,4,3,0,-0.0932869436783259,0.447417323367476,0,0,FALSE,0,0,165.416224937361,1,-0.149755983606936,-0.804263510587477,-0.772989695082216
193,193,4,4,5,3,4,2,2,3,5,4,5,4,5,4,1,1.80037994345221,0.446100549377694,0,0,FALSE,0,0,50.5639079898774,1,-0.149844045653863,-0.807210905336249,-0.775675238377495
390,390,2,4,2,3,3,3,4,3,2,3,3,3,4,3,1,-1.48779079433853,0.44476511036101,0,0,FALSE,0,0,103.432331757276,1,-0.14993335596396,-0.810208978058837,-0.778406957331077
253,253,3,3,3,4,2,4,2,3,1,2,2,2,2,2,0,-0.0979844622239984,0.443704115628651,0,0,FALSE,0,0,66.9439654150731,1,-0.150004312231804,-0.812597344939028,-0.780583137723756
564,564,2,2,3,2,3,3,3,2,4,4,2,3,3,3,1,-0.905481426757992,0.443596048394334,0,0,FALSE,0,0,149.99684978377,1,-0.150011539456775,-0.812840931583623,-0.780805083725555
666,666,1,3,2,2,3,3,4,3,4,3,3,2,3,3,0,-1.68867530088554,0.43943200769073,0,0,FALSE,0,0,177.257681679203,1,-0.150290018490148,-0.822272277600127,-0.789398533269644
280,280,4,4,3,3,4,1,4,4,4,4,2,2,2,2,1,-0.739303522700114,0.4355272267453,0,0,FALSE,0,0,73.9973640754175,1,-0.150551158978587,-0.831197966284873,-0.797531248920664
57,57,2,3,4,2,3,4,2,1,2,4,3,3,2,3,1,-0.999986962329988,0.435060509041481,0,0,FALSE,0,0,14.5428506660319,1,-0.150582371712628,-0.83227015632235,-0.798508183811252
633,633,3,4,4,4,4,2,4,3,4,3,3,2,4,3,1,1.03103059369929,0.430794433755225,0,0,FALSE,0,0,168.273407169521,1,-0.150867674524626,-0.842124254500125,-0.807486827511209
319,319,3,4,3,4,4,1,3,4,3,2,4,4,4,4,1,-0.447926711349091,0.426693553823685,0,0,FALSE,0,0,84.3772272803301,1,-0.151141929547716,-0.851689195947796,-0.816202003646078
624,624,2,3,2,3,3,3,3,4,3,5,3,4,2,5,1,-0.844261717994409,0.424410479942596,0,0,FALSE,0,0,165.950740738474,1,-0.151294614944613,-0.857054178997246,-0.821090352674908
353,353,3,4,3,3,5,1,1,4,4,4,3,3,2,4,1,-0.493347306586368,0.423705105400632,0,0,FALSE,0,0,93.5278356638068,1,-0.151341788359715,-0.858717571857357,-0.822605966945697
463,463,4,5,3,3,3,4,4,2,4,3,4,2,4,3,0,-0.40309341054222,0.418422387850446,0,0,FALSE,0,0,122.819710627738,1,-0.15169508127438,-0.871263859416175,-0.834037621442697
88,88,1,3,3,2,2,4,3,1,2,2,3,2,3,4,0,0.716957258667077,0.415842467269704,0,0,FALSE,0,0,22.8969262297198,1,-0.151867618922459,-0.877448774887763,-0.839673058733041
215,215,3,3,4,4,4,2,4,3,3,3,2,2,1,3,1,1.23882281115646,0.409457848997895,0,0,FALSE,0,0,56.6873534746159,1,-0.15229460377956,-0.892921313837036,-0.853770991578135
188,188,3,5,5,4,3,3,4,1,4,2,2,2,2,4,0,1.35042749114264,0.407314233933182,0,0,FALSE,0,0,49.437495224434,1,-0.15243796257301,-0.898170317889099,-0.858553665376678
298,298,3,2,3,3,2,5,3,3,3,3,5,3,5,5,1,1.40957719387224,0.406583246275973,0,0,FALSE,0,0,78.7660676090498,1,-0.152486848919392,-0.899966583073676,-0.860190347373548
256,256,4,4,4,3,4,1,3,4,4,4,2,3,3,2,1,-2.13162241545097,0.406404867523637,0,0,FALSE,0,0,67.5409928435,1,-0.152498778375913,-0.900405405615287,-0.860590184190429
126,126,3,2,3,3,2,4,2,3,3,3,2,4,5,1,0,0.859675259705487,0.404433374226058,0,0,FALSE,0,0,32.8848306657049,1,-0.152630626161968,-0.905268267481262,-0.865021021317176
573,573,2,2,4,2,3,2,2,3,3,5,4,3,3,3,1,0.0969607976779958,0.404200920645956,0,0,FALSE,0,0,152.362223837627,1,-0.152646171987021,-0.905843196316161,-0.86554487251779
179,179,3,3,2,2,2,3,2,2,3,5,3,3,4,3,1,-0.514697842768973,0.40316213140726,0,0,FALSE,0,0,47.0870132115726,1,-0.152715643215489,-0.908416486756632,-0.86788954755397
501,501,3,3,5,3,3,3,2,4,3,2,3,2,4,3,1,0.217561811954008,0.402229355053467,0,0,FALSE,0,0,133.078118841099,1,-0.15277802460795,-0.910732818097434,-0.870000092164436
45,45,3,3,4,4,4,3,2,4,4,3,4,3,3,3,1,0.65442293562204,0.400756353474279,0,0,FALSE,0,0,11.1397220159844,1,-0.152876534705504,-0.914401633658624,-0.873342964046825
333,333,4,2,3,4,3,3,3,2,2,4,4,3,3,4,1,-0.954245632581689,0.400647976476216,0,0,FALSE,0,0,88.1786710150364,1,-0.152883782646581,-0.914672101373043,-0.873589402959479
479,479,3,5,3,3,4,2,2,5,4,3,3,2,3,4,1,0.778038885006229,0.395254827260714,0,0,FALSE,0,0,127.158398235265,1,-0.153244460912542,-0.928224589783799,-0.885937865750567
130,130,3,3,3,2,3,5,2,3,2,2,4,5,4,3,1,-0.0472132881141575,0.392411450640668,0,0,FALSE,0,0,33.9165912915075,1,-0.153434617740736,-0.93544437067523,-0.892516229294998
527,527,4,2,3,4,5,3,4,4,4,4,4,4,5,3,1,1.64016184382949,0.391608191223971,0,0,FALSE,0,0,139.8208626292,1,-0.153488337413965,-0.93749345122082,-0.894383266115563
27,27,4,4,4,5,5,1,3,5,4,2,1,3,3,3,1,-0.550043807226818,0.390364904129523,0,0,FALSE,0,0,6.45057285129702,1,-0.153571484869264,-0.94067332569341,-0.897280635249186
283,283,4,5,5,4,4,2,3,3,3,3,1,3,2,4,0,-0.373658907392964,0.386438263727012,0,0,FALSE,0,0,74.7798600729332,1,-0.153834087255151,-0.950783155337922,-0.906492290806878
85,85,1,3,2,1,2,4,3,2,2,2,2,2,2,2,0,-1.37193593337092,0.383728598443885,0,0,FALSE,0,0,22.1549240427644,1,-0.154015301854748,-0.957819751163243,-0.912903743751265
593,593,4,3,4,3,3,2,3,4,4,2,3,2,3,5,0,-0.615294559238444,0.383281680278629,0,0,FALSE,0,0,157.665263025294,1,-0.154045190452751,-0.958985102471386,-0.913965563310226
200,200,1,2,2,1,1,5,2,1,1,4,3,2,2,3,0,0.877416799332343,0.382811291628656,0,0,FALSE,0,0,52.9109245247703,1,-0.154076648689084,-0.960213122375851,-0.915084483883142
523,523,3,4,2,4,2,2,4,2,2,4,5,4,3,2,1,-1.35641295300693,0.380394324992783,0,0,FALSE,0,0,138.938519093562,1,-0.154238288447281,-0.966546866947991,-0.920855528049117
616,616,3,2,2,3,4,3,2,3,3,5,4,3,4,4,0,0.1189945682336,0.372976933422666,0,0,FALSE,0,0,163.792300131653,1,-0.154734342204106,-0.986238701940439,-0.938797907656652
468,468,2,3,3,1,4,3,4,1,3,4,3,3,3,2,1,0.48143115952706,0.371894273053877,0,0,FALSE,0,0,124.32121193209,1,-0.154806747407233,-0.989145677325699,-0.941446622511925
466,466,3,3,3,3,2,4,3,4,2,3,4,3,2,3,1,0.768288176006947,0.371372514379593,0,0,FALSE,0,0,123.743819914503,1,-0.154841641122643,-0.990549638242045,-0.942725853204488
350,350,3,2,2,3,3,2,2,4,3,5,5,5,5,3,0,-1.24919622929768,0.370485103287682,0,0,FALSE,0,0,92.6447782935171,1,-0.154900988617221,-0.992942042105111,-0.944905711927767
3,3,4,2,3,5,4,2,2,4,4,2,3,4,5,3,0,0.66258584354053,0.364944800862181,0,0,FALSE,0,0,1.08181776206978,1,-0.155271508065485,-1.00800916735071,-0.958634248697164
352,352,2,3,3,2,3,4,3,1,1,2,3,3,3,3,0,0.311234930566519,0.364498356203867,0,0,FALSE,0,0,93.4013259665391,1,-0.15530136499671,-1.00923323727235,-0.959749570210308
172,172,3,2,3,4,3,4,3,3,3,2,2,4,2,4,0,0.689524117894566,0.361139502944323,0,0,FALSE,0,0,45.193600636169,1,-0.155525995415944,-1.01849096054712,-0.968184821945914
514,514,4,4,5,5,4,3,3,3,4,3,3,3,3,4,0,0.267076201305149,0.35638597083589,0,0,FALSE,0,0,136.408021581021,1,-0.155843897934409,-1.03174094769591,-0.980257658190467
177,177,2,5,5,2,4,3,4,4,2,4,2,4,2,5,1,0.036787029155912,0.356294632200159,0,0,FALSE,0,0,46.4351136557216,1,-0.15585000639895,-1.03199727187772,-0.980491210105478
131,131,3,5,3,2,5,1,3,4,3,5,4,5,5,4,0,-0.854850917325094,0.35613614296465,0,0,FALSE,0,0,34.0478816045616,1,-0.155860605701946,-1.03244219717754,-0.980896607501382
268,268,3,3,2,3,4,4,4,4,3,1,2,2,1,2,0,-0.789772928800975,0.355342276398241,0,0,FALSE,0,0,70.8936674739859,1,-0.155913697208436,-1.03467379514105,-0.982929946588777
404,404,3,2,3,2,3,4,3,2,3,3,4,2,2,1,0,0.645714714457579,0.355005840865371,0,0,FALSE,0,0,107.235696041451,1,-0.155936197046612,-1.03562103650018,-0.983793033449498
387,387,3,1,2,3,4,4,4,3,2,5,4,3,2,2,0,0.311124246723706,0.351284582232113,0,0,FALSE,0,0,102.613351957725,1,-0.156185064092081,-1.04615860842719,-0.993394429953608
607,607,4,3,2,4,3,3,2,3,4,4,3,4,5,1,0,-1.664738448022,0.34690091065288,0,0,FALSE,0,0,161.325161373878,1,-0.156478231405012,-1.05871609989348,-1.0048362929843
486,486,2,4,2,4,4,4,4,2,2,2,3,2,4,3,0,1.80307401706829,0.346552657984108,0,0,FALSE,0,0,129.090755195417,1,-0.156501521539156,-1.05972050080451,-1.00575146124723
150,150,3,2,4,3,2,5,4,3,1,3,3,2,2,3,0,2.10727300643014,0.345483560430044,0,0,FALSE,0,0,39.3419078628085,1,-0.156573019700349,-1.0628102188745,-1.00856668362307
429,429,2,3,2,2,2,5,2,4,3,3,4,2,2,3,1,-0.591196029567432,0.343598060762471,0,0,FALSE,0,0,113.919120142608,1,-0.15669911648043,-1.06828273276901,-1.01355301027777
737,737,2,3,3,3,3,3,4,3,4,2,2,3,1,3,0,0.0369050195641824,0.34274866414092,0,0,FALSE,0,0,196.233055543433,1,-0.156755921676862,-1.07075785802092,-1.01580824128407
26,26,5,4,5,4,4,1,1,5,4,3,3,3,4,2,0,0.770332979570776,0.342471369353897,0,0,FALSE,0,0,6.13761595982754,1,-0.156774466352514,-1.07156721790127,-1.01654569628599
92,92,4,4,4,3,3,3,2,3,3,3,3,4,2,2,0,0.51579553715485,0.341116484491244,0,0,FALSE,0,0,23.7543518280173,1,-0.156865077144708,-1.07553126328099,-1.02015756927862
35,35,5,5,5,4,3,3,4,4,4,4,3,3,2,2,0,-0.41460561857904,0.340525504974212,0,0,FALSE,0,0,8.39413714812538,1,-0.156904600150452,-1.07726525172138,-1.02173750730087
444,444,4,3,4,4,3,3,3,3,2,4,3,4,2,3,0,-0.0393220731917608,0.339289838638278,0,0,FALSE,0,0,117.802591437755,1,-0.1569872379514,-1.08090055565609,-1.02504984478544
439,439,2,3,3,3,3,4,4,2,3,4,5,3,4,5,1,0.749745081265119,0.338152312599929,0,0,FALSE,0,0,116.446563701134,1,-0.157063312412277,-1.084258856008,-1.02810978814639
448,448,3,3,3,3,3,3,4,3,3,3,3,4,4,4,1,0.91409353892502,0.336368110539126,0,0,FALSE,0,0,118.870323656301,1,-0.157182634700555,-1.08954915163385,-1.0329300851066
465,465,3,2,3,1,4,3,2,3,3,3,3,4,4,3,0,0.388144498196906,0.334285241433772,0,0,FALSE,0,0,123.498031305214,1,-0.157321930979431,-1.09576063420106,-1.03858972922759
594,594,3,3,4,4,4,3,2,3,1,2,2,3,4,3,0,-0.907351994529716,0.332993000498689,0,0,FALSE,0,0,157.974611953877,1,-0.157408352326411,-1.09963380874606,-1.04211880450165
297,297,3,3,3,4,3,4,4,2,2,3,4,3,3,2,1,-0.30596127174359,0.33298458358231,0,0,FALSE,0,0,78.5364757420272,1,-0.157408915225505,-1.09965908562198,-1.04214183573785
745,745,2,4,2,2,2,3,3,3,1,4,4,4,4,3,0,-1.42148241294125,0.332138634494319,0,0,FALSE,0,0,198.330906193786,1,-0.157465489860835,-1.10220282344725,-1.04445958366233
632,632,2,1,3,1,3,3,4,3,2,3,2,3,5,2,0,0.647510190663896,0.321668746127463,0,0,FALSE,0,0,168.192932780669,1,-0.158165685800179,-1.13423300168719,-1.07364414757415
246,246,2,3,5,2,1,5,4,2,2,1,1,1,2,4,1,-0.618456484695437,0.320627025930001,0,0,FALSE,0,0,65.1237621425881,1,-0.158235353042717,-1.137476744387,-1.07659971077542
279,279,3,3,2,2,3,4,3,4,2,2,3,3,1,2,0,0.172337339348466,0.320457181515459,0,0,FALSE,0,0,73.8509041512427,1,-0.158246711747339,-1.13800661056228,-1.07708250275808
153,153,3,3,5,2,3,4,2,3,2,4,4,3,4,4,1,0.0305516765208007,0.314730395682906,0,0,FALSE,0,0,40.0374138212561,1,-0.158629702668058,-1.1560388933576,-1.09351276754691
133,133,4,5,5,5,4,2,1,3,4,4,2,2,2,3,0,-1.78728523629922,0.314616279652362,0,0,FALSE,0,0,34.6869833393856,1,-0.158637334419076,-1.15640154255006,-1.09384319838172
445,445,3,1,3,2,3,3,4,3,3,3,3,3,2,3,1,0.704401937874591,0.314593302036257,0,0,FALSE,0,0,118.193197215964,1,-0.158638871095774,-1.15647457899701,-1.0939097461492
325,325,3,2,1,5,2,2,4,2,3,2,4,3,3,4,1,-0.00247741214890168,0.314261096686621,0,0,FALSE,0,0,86.1261852180844,1,-0.158661088031495,-1.15753112048329,-1.09487242273191
225,225,2,3,3,3,2,3,4,2,3,5,3,4,4,5,1,0.243052874471334,0.311954714350058,0,0,FALSE,0,0,59.2971655827987,1,-0.158815332230673,-1.16489724802132,-1.10158413124336
689,689,3,2,2,2,3,2,3,3,4,3,5,4,4,3,0,0.605512169409213,0.308920013180289,0,0,FALSE,0,0,183.32294509363,1,-0.159018284292982,-1.17467289261537,-1.11049129130651
423,423,3,3,4,3,3,2,3,4,4,4,4,4,5,1,0,1.03631311817584,0.306346845691324,0,0,FALSE,0,0,112.108292426427,1,-0.159190370313758,-1.18303733628482,-1.11811262388322
210,210,2,4,1,3,3,3,3,3,3,4,4,4,4,1,0,0.804450656101911,0.305046533008987,0,0,FALSE,0,0,55.2887028183937,1,-0.159277331475917,-1.18729094676934,-1.12198833653494
15,15,4,5,3,4,3,4,4,2,4,3,3,3,3,2,0,1.07451899307453,0.303471431797593,0,0,FALSE,0,0,3.17268562355839,1,-0.159382669702422,-1.19246780208075,-1.12670527140699
669,669,3,4,3,4,3,2,3,4,4,2,4,2,4,3,0,0.929141354622402,0.303210513389723,0,0,FALSE,0,0,177.936107189514,1,-0.159400119173065,-1.19332795104686,-1.1274890033078
683,683,3,2,4,3,3,3,4,2,2,4,3,3,3,3,1,1.29572049645908,0.299301013361988,0,0,FALSE,0,0,181.738914289243,1,-0.159661575260119,-1.20630547835578,-1.13931358549799
98,98,3,3,3,3,3,3,3,3,4,4,3,3,4,3,0,1.02344556269575,0.295881462020994,0,0,FALSE,0,0,25.3316463675835,1,-0.15989026499199,-1.21779637101135,-1.14978360813096
626,626,2,2,3,3,3,3,4,3,2,4,3,4,4,3,1,-2.36300090255211,0.295250912814015,0,0,FALSE,0,0,166.484794540483,1,-0.159932434304481,-1.2199297322447,-1.15172743800275
79,79,2,4,2,4,3,4,1,4,1,4,3,3,3,2,1,-0.568149081821888,0.293549170843383,0,0,FALSE,0,0,20.3606224132502,1,-0.160046241899739,-1.22571012105988,-1.15699428745791
372,372,4,3,3,3,3,3,4,3,3,1,4,3,3,4,1,-2.37915360112618,0.291352999845158,0,0,FALSE,0,0,98.6015402327151,1,-0.160193115482453,-1.23321968908375,-1.16383669296378
643,643,4,3,4,5,3,2,2,3,3,5,3,4,4,2,1,0.277038251551001,0.290350578325696,0,0,FALSE,0,0,170.926370627309,1,-0.160260154542742,-1.23666619534345,-1.16697700587291
384,384,3,3,4,3,2,3,4,4,3,2,3,3,2,2,0,1.54036205786677,0.289996713807924,0,0,FALSE,0,0,101.828799441044,1,-0.160283819981163,-1.23788568776264,-1.16808815655652
257,257,4,5,4,4,3,3,3,5,3,3,4,3,4,3,0,-0.996431087663077,0.286823817275375,0,0,FALSE,0,0,67.7031740778804,1,-0.160496014150786,-1.24888712881149,-1.17811221127789
470,470,1,4,2,3,1,4,3,3,3,2,2,2,2,4,0,-0.46291083745737,0.28444377933541,0,0,FALSE,0,0,124.958366693045,1,-0.160655184224301,-1.25721965712143,-1.18570446390873
228,228,5,4,4,3,3,4,3,3,4,2,3,2,2,3,0,0.378832200583469,0.283685903116449,0,0,FALSE,0,0,60.0787029607876,1,-0.160705868800148,-1.25988762780461,-1.18813540763732
250,250,2,1,3,3,2,5,3,2,2,2,3,4,2,1,1,2.79719318216174,0.283587494205629,0,0,FALSE,0,0,66.1239262776616,1,-0.160712450104297,-1.26023458189155,-1.1884515377459
541,541,5,2,4,3,2,3,3,4,3,5,3,5,3,4,1,-0.465608341030103,0.281857972436677,0,0,FALSE,0,0,143.66673890686,1,-0.160828115532351,-1.26635197875675,-1.1940254548952
4,4,5,5,5,3,4,2,3,4,4,3,4,2,3,3,0,-0.168016150890366,0.278203516769818,0,0,FALSE,0,0,1.00820807201863,1,-0.161072514988084,-1.27940235841591,-1.20591641711161
748,748,2,1,3,4,3,2,1,5,4,4,4,2,2,2,1,1.25728653924842,0.276559958084006,0,0,FALSE,0,0,199.154545434025,1,-0.161182431453051,-1.28532763493081,-1.21131528220217
412,412,4,4,5,3,4,1,3,4,3,4,3,4,3,4,1,1.05073691142908,0.276376854524263,0,0,FALSE,0,0,109.190452627759,1,-0.161194676891065,-1.28598992965332,-1.21191873755958
701,701,2,3,3,3,5,3,3,4,3,2,3,4,4,5,1,-0.548095754572757,0.272929625676258,0,0,FALSE,0,1,186.488384577747,1,-0.161425217614785,-1.29854129843416,-1.22335502185439
219,219,3,3,1,4,2,3,1,4,4,4,3,2,3,2,0,-0.62255420240001,0.272403604639485,0,0,FALSE,0,0,57.7786606488384,1,-0.161460396384706,-1.30047047190342,-1.22511280434279
678,678,2,1,2,2,1,3,2,4,2,4,3,4,5,3,1,1.45099993029162,0.271604910890396,0,0,FALSE,0,0,180.487572248794,1,-0.161513810719253,-1.30340680212676,-1.22778826610348
205,205,3,2,3,2,3,2,2,5,4,2,3,3,3,2,0,1.16267219666008,0.268327264695303,0,0,FALSE,0,0,54.0347873296291,1,-0.161733010244214,-1.31554790652978,-1.23885073459041
653,653,3,3,3,2,3,2,3,4,3,3,1,4,1,3,1,-0.350761017953966,0.267916854489357,0,0,FALSE,0,0,173.804424632913,1,-0.161760457295185,-1.31707859104974,-1.24024543055079
192,192,1,2,3,2,3,2,2,4,4,2,3,3,3,2,1,0.475163727010161,0.267165487679921,0,0,FALSE,0,0,50.6220644244524,1,-0.161810706540496,-1.31988700853644,-1.2428043435552
406,406,2,2,3,3,3,4,4,4,3,2,3,4,3,5,0,-0.857345265728238,0.264300998497736,0,0,FALSE,0,0,107.688194583934,1,-0.162002275315958,-1.3306666794837,-1.25262633059979
519,519,1,1,5,1,4,2,4,2,5,3,4,5,5,4,1,-0.632500726496316,0.263350764897711,0,0,FALSE,0,0,137.854139351213,1,-0.162065824198702,-1.33426842856593,-1.2559080943008
717,717,2,3,3,3,2,4,3,2,3,2,3,2,1,3,0,2.16830212606329,0.262779542845308,0,0,FALSE,0,0,190.949334514809,1,-0.162104025882191,-1.33643983845599,-1.25788659252334
722,722,2,3,3,2,3,3,3,2,1,3,2,1,2,5,0,-0.973017159087487,0.260230051391064,0,0,FALSE,0,0,192.347213521409,1,-0.162274528518046,-1.34618922614036,-1.26676982838435
526,526,3,1,3,2,3,3,3,2,2,3,5,3,2,3,0,-1.11455643492182,0.259115506606271,0,0,FALSE,0,0,139.862825261432,1,-0.162349066058962,-1.35048134524553,-1.27068062848678
191,191,3,4,3,3,3,3,2,5,3,4,3,4,4,1,1,-1.6149812792195,0.250956407738392,0,0,FALSE,0,0,50.1477487360769,1,-0.162894723060815,-1.38247602928253,-1.2998328515597
416,416,1,2,1,2,2,3,2,1,3,3,3,2,1,3,1,-0.270206950899131,0.249856659991168,0,0,FALSE,0,0,110.648934984422,1,-0.162968271018532,-1.38686788558894,-1.30383452804448
240,240,3,3,4,3,3,3,3,3,3,4,3,5,4,3,0,-0.165895074359165,0.243245500356374,0,0,FALSE,0,0,63.2412092661941,1,-0.163410406308655,-1.41368405610819,-1.32826830535681
